Gene_Name,S2N_AML
L26339_at,0.549237571636847
U18422_at,0.545752415375306
D13645_at,0.544414472425331
L24203_at,0.543196777389345
M27749_r_at,0.540487702848126
M93426_at,0.537044904908578
D86062_s_at,0.536719344922816
U71364_at,0.532790709439927
L41939_at,0.531494051706141
U80184_rna1_at,0.529658479868605
X56465_at,0.528758893671917
M16276_at,0.522733077859437
M13207_at,0.522390066036575
X14975_at,0.521920984905757
S37730_s_at,0.518449716564776
M55621_at,0.515496462371411
D50550_at,0.514980992261811
Z36714_at,0.514332676063968
D64109_at,0.514298738247292
X89576_at,0.510110798182256
M21984_at,0.509324200417709
D16532_at,0.509173087022907
D31886_at,0.50279668126189
AB000895_at,0.500265403560665
M24398_at,0.49882964774843
M57730_at,0.498574898944273
L27560_at,0.497134851566827
J04076_at,0.497121939298562
K01911_at,0.496951876326473
X93512_at,0.495116268024483
M99435_at,0.494859529204649
M30894_at,0.494729503658998
U50743_at,0.494154477222265
D83777_at,0.489866609720578
M28130_rna1_s_at,0.488655214931913
HG511-HT511_at,0.485098885866135
U22970_rna1_s_at,0.484617909685502
M29474_at,0.484396199820206
M20030_f_at,0.482041100041304
M92934_at,0.480949383337411
X58399_at,0.476834013961874
U57352_at,0.476164036758729
U90913_at,0.475738833221178
D21255_at,0.466371525017201
D13626_at,0.466038827629875
M84526_at,0.461203376599648
HG537-HT537_at,0.46059721396687
U59423_at,0.45463799587659
D90224_at,0.451774532946317
M28826_at,0.451558458590421
U04898_at,0.450392792092053
M27891_at,0.449643058355442
S68805_at,0.447917820099987
X04145_at,0.445374624591279
K02545_cds2_at,0.443274355989203
D14838_at,0.437827084189352
D87433_at,0.43457494170033
X68149_at,0.43389612557601
U29195_at,0.431208645856342
D87120_at,0.431197371228555
HG2591-HT2687_s_at,0.428405651559196
HG2479-HT2575_s_at,0.422766139369856
M57710_at,0.420718797156281
U60800_at,0.420654024857587
X12530_s_at,0.419579290292532
L76465_at,0.419386871547467
M58297_at,0.418190594619274
X91911_s_at,0.417608937542299
X02530_at,0.417061060209119
X82494_at,0.416884217508279
L08424_at,0.416614929417977
D87074_at,0.412410241860952
U07349_at,0.409596099794221
X07203_at,0.408518626189773
M59830_at,0.402957037790721
M24899_at,0.400011911683871
M28825_at,0.399448748439403
K01160_s_at,0.398275206986173
M83667_rna1_s_at,0.397044543932206
HG2259-HT2348_s_at,0.395908790786773
U16799_s_at,0.39552884609166
U65676_at,0.393233742276466
M27394_s_at,0.389800267167097
M21624_at,0.388441265104397
X82209_at,0.38365967315907
U57911_at,0.382223564563047
M22489_at,0.380360735426777
M19507_at,0.380337620647226
M83652_s_at,0.377054773512044
Y00339_s_at,0.37699667169148
U48959_at,0.374285684414335
X95735_at,0.37003426110848
X99268_at,0.366800865013994
M96326_rna1_at,0.365122568777184
X58288_at,0.357214616445904
X15573_at,0.35607166384498
Z26248_s_at,0.355825650714242
U00802_s_at,0.355691382985141
HG3033-HT3194_at,0.35023504122516
M57731_s_at,0.349992353226571
X52056_at,0.348074783806238
Z15108_at,0.342700482158149
U48861_at,0.342263751387008
X53586_rna1_at,0.340578621711196
M23178_s_at,0.340124535637623
M21119_s_at,0.338308566229236
U31384_at,0.337474773241182
M28827_at,0.335931816500933
M58286_s_at,0.334763625348828
X16323_at,0.33224808851321
D86961_at,0.330500063720488
M80254_at,0.328045016926934
U61836_at,0.322348970263029
HG2724-HT2820_at,0.320583583088447
HG2981-HT3127_s_at,0.31848672838481
U05255_s_at,0.314940941595476
D88422_at,0.314549401085743
M21574_at,0.312848368390895
X51757_at,0.312262251033767
U72661_at,0.308675191947374
U05572_s_at,0.303517759393958
D13643_at,0.302246686129966
U02020_at,0.300337298846237
M33195_at,0.299599347606012
M30703_s_at,0.298483293926966
Z81326_at,0.296962236849158
L02950_at,0.296134890634838
U76421_at,0.295128748055348
U73799_at,0.295007350319419
M20203_s_at,0.293994231669082
M27783_s_at,0.293672383261173
M32053_at,0.293038997777625
U29091_at,0.291225540514304
X77737_at,0.289098311115215
X07743_at,0.287465098016803
S77893_s_at,0.287323630885405
X55668_at,0.285825201841529
X64594_at,0.279697323177516
U04636_rna1_at,0.279645920384095
X97748_s_at,0.279541850664382
X16706_at,0.278225224846631
U16306_at,0.277609804474966
X64072_s_at,0.275830117937494
D28235_s_at,0.275679034228058
HG3494-HT3688_at,0.274270208284842
X60708_at,0.272852816676088
S81914_at,0.269995819322918
U70663_at,0.269613870363104
X52947_at,0.268267247839391
M31166_at,0.267918343546425
M98399_s_at,0.265752719222726
X67325_at,0.263283276848209
M91438_at,0.261543094577776
U60644_at,0.260276834756299
Z83821_cds2_at,0.256342287966821
M26311_s_at,0.251470650817737
L09209_s_at,0.251143352857226
L05424_cds2_at,0.249271675103034
U15555_at,0.249169937672245
U85767_at,0.248811434346379
X74837_at,0.247964110178818
L15326_s_at,0.247799735030601
U28368_at,0.247661679606899
M14636_at,0.245709000441642
M22324_at,0.245415026892035
M60298_at,0.243282290749046
M26602_at,0.240545580072854
M60891_s_at,0.239627329040554
D83920_at,0.236686523999555
U77396_at,0.236295344109672
HG3921-HT4191_f_at,0.235962664805819
M72885_rna1_s_at,0.234133848099943
D11428_at,0.233229420943894
M32578_at,0.232542629522444
J04990_at,0.228228458812364
U01317_cds4_at,0.227055046282834
X90858_at,0.226147467876066
D10495_at,0.225371781590502
U16307_at,0.222743882992084
L00022_s_at,0.221432950444547
X17094_at,0.221401689529672
M54995_at,0.220664647739343
X17042_at,0.220206330444271
X04500_at,0.216830585718911
X06182_s_at,0.216620316280104
X14787_at,0.2145028968205
HG4263-HT4533_at,0.211990583859235
U43916_s_at,0.210931912149436
X04602_s_at,0.209627416472189
Z19002_at,0.20551179111287
X62891_s_at,0.204881477638829
M16038_at,0.203784848080006
X85116_rna1_s_at,0.203167478196485
Y00081_s_at,0.2002040439165
M31551_s_at,0.198970393203227
X05409_at,0.195635670140967
D10040_at,0.194622536746716
HG4321-HT4591_at,0.193657839585368
X14008_rna1_f_at,0.191488990525924
U01317_cds6_at,0.190446134894217
X65965_s_at,0.189110733794869
J03909_at,0.188941057768293
M33493_s_at,0.18819091839714
X62320_at,0.188064224096719
Z22548_at,0.187362540495634
L08177_at,0.18647582700608
M25897_at,0.183198944806737
M92357_at,0.181957587449233
M63438_s_at,0.181098733361123
M14660_at,0.180877218947362
M21005_at,0.180713559886314
X16546_at,0.180093532641936
M87789_s_at,0.179801263693385
U37518_at,0.178875620269951
J04027_at,0.176853277455136
X07834_at,0.174939012484939
M19045_f_at,0.174481763825383
AB000584_at,0.170843267416983
J03801_f_at,0.166748186860838
X12451_at,0.165033758045467
X13955_s_at,0.16078507489407
U33429_at,0.156290433057299
X62654_rna1_at,0.152879183336775
M22612_f_at,0.152389757741032
M71243_f_at,0.151161397819779
Z46632_r_at,0.146072703444476
M27819_at,0.144715514142687
M23197_at,0.143387786594747
U40434_at,0.142365965591282
V00594_at,0.142324551718868
U29680_at,0.140719610504842
X03794_s_at,0.139157588577412
M24283_at,0.137426881433347
U64998_at,0.133233010816183
HG2981-HT3938_s_at,0.133119292089317
M21904_at,0.132829859578204
M69203_s_at,0.131651299090657
Y10659_at,0.130981168646544
L09230_s_at,0.128469836573022
X13334_at,0.124519136043418
M62505_at,0.118340558451233
X81479_at,0.116330505426658
L02867_at,0.114589911791014
Z49269_at,0.114386018341302
J03040_at,0.112487462233353
M87860_at,0.111081953047311
S76638_at,0.107308303173614
M61764_at,0.106300537659939
D83657_at,0.105398486377012
L44140_cds4_s_at,0.104583529920025
D49817_at,0.102496234614483
M97936_at,0.102075465023704
U73960_at,0.101242619736862
J02973_rna1_at,0.0953914134696355
M22960_at,0.0949270481240442
X13839_at,0.0917195695005737
Z11697_at,0.08990782625486
L24564_at,0.0885456282789316
X53800_s_at,0.0865055837847534
M63379_at,0.085448579115509
X99076_rna1_at,0.0835928776183055
HG417-HT417_s_at,0.0832145589696194
Z18948_at,0.0809744248036793
HG627-HT5098_s_at,0.0788428977559938
X57579_s_at,0.0775697686663124
L77701_at,0.0721582484420349
D10925_at,0.0719111897425053
X05908_at,0.0706343446135411
L19872_at,0.068138761360679
X65977_at,0.0680002340794201
U05861_at,0.0661674950842477
D10202_at,0.0646617917441355
M25077_at,0.0614529669745541
S77154_s_at,0.0592899957017054
X61587_at,0.0573736046972705
D10923_at,0.0565833009788275
D26308_at,0.0557600908871888
M24400_at,0.0526360182967965
HG1496-HT1496_s_at,0.0517412615745677
X71345_f_at,0.048596021122979
L11329_at,0.0473458608271925
M15395_at,0.0447920521610762
L01664_at,0.0398653338167862
U70063_at,0.0393252643897347
X78710_at,0.0350320540148161
M77810_at,0.0305315458121515
X66171_at,0.028981835580986
M63835_at,0.028065270961598
L09229_s_at,0.0266798726340946
D26129_at,0.0233591309523916
K01396_at,0.0219446683311032
U20734_s_at,0.0206764061442295
M16750_s_at,0.0191199544098209
L08246_at,0.0179860808430137
D17793_at,0.0161200116584065
X53296_s_at,0.0154996980845168
X93920_at,0.0145203693870118
J04130_s_at,0.0120810265350465
M21121_at,0.0119965971214378
M13452_s_at,0.00858541318445356
HG4058-HT4328_at,0.00846361052159773
U46751_at,0.00828002836456719
U40369_rna1_at,0.00784135070079685
L28821_at,0.00633429686207189
U52513_at,0.00499153998581279
M29610_s_at,-0.00274074451704001
M69043_at,-0.00367539644114535
X63131_s_at,-0.00534026142647178
M27288_at,-0.00825744183460742
L06419_at,-0.0095423377070671
X53961_at,-0.0108206435930586
U01317_cds1_at,-0.0122019551321494
U65011_at,-0.0146082985051241
X06614_at,-0.0158311758565781
U40223_at,-0.0163678206412061
HG3117-HT3293_at,-0.0202722952396374
U28488_s_at,-0.021890869098429
X12876_s_at,-0.0231658819344471
L41143_at,-0.0323335684814724
X70297_at,-0.0325573876898185
L11239_at,-0.0335318948348892
X06256_at,-0.0341154987800774
U09937_rna1_s_at,-0.0346915213539695
J03925_at,-0.0362099131879241
M81750_at,-0.0362804733510537
X67734_at,-0.0398353046688858
L31881_at,-0.0421396466932592
U51003_s_at,-0.0502508420460875
M16707_rna1_at,-0.0502508420460875
D38583_at,-0.0520461757731453
L40387_at,-0.0529099488006269
L42379_at,-0.0554758408777152
L48211_at,-0.0556704844635836
U20816_s_at,-0.0585202214651377
U82759_at,-0.0588651973984963
U31628_at,-0.0608162301164799
Z46967_at,-0.0664110191573409
L21954_at,-0.0676869106833019
L35594_at,-0.0702177597484111
X06482_at,-0.0706816159946554
X96584_at,-0.0707362286585011
M63138_at,-0.0707820695660041
X52213_s_at,-0.0712248956299484
D50402_at,-0.073408560206919
D14664_at,-0.0763668249493853
X64364_at,-0.0767395875711558
S71043_rna1_s_at,-0.0792611092542189
D26579_at,-0.0812334048276244
Y12670_at,-0.0820699022281234
M58603_at,-0.0869795123213729
D21878_at,-0.0900629548826227
D49950_at,-0.0916990079957032
Z84721_cds1_at,-0.0983689931792195
L22075_at,-0.112618761865119
X78706_at,-0.113971776650095
HG2788-HT2896_at,-0.11490323941113
M19309_s_at,-0.115970010470173
U45976_at,-0.117592452424095
U03090_at,-0.11835736570249
X51420_at,-0.123334344405414
M92843_s_at,-0.134088039832954
U43431_at,-0.135314982688158
L08010_at,-0.137493213375622
X99133_at,-0.146031019687477
U07804_s_at,-0.148923069960724
L41351_at,-0.149137894428299
D14826_s_at,-0.153188012923526
X01060_at,-0.153618887146486
X83490_s_at,-0.15679894491577
U21556_at,-0.156949531328298
X79882_at,-0.162129411775341
Y00451_s_at,-0.163313292979798
X17098_at,-0.163578197934949
U59877_s_at,-0.164238720868341
M10612_at,-0.167078325102283
X00038_at,-0.167543523904531
D82346_at,-0.167998650480194
M55543_at,-0.169877247599634
U79734_at,-0.171755514720251
X04085_rna1_at,-0.184894573006901
AF000234_at,-0.186133952125305
L41147_at,-0.188086622061643
L20941_at,-0.189746276131897
L09717_at,-0.191745216182224
X62078_at,-0.196833731998412
D63940_s_at,-0.198028368707343
S75256_s_at,-0.199496994926485
X60673_rna1_at,-0.200157450648648
J02783_at,-0.203616646284223
U07225_at,-0.204732032404022
HG174-HT174_at,-0.209141845097193
Z32684_at,-0.210408464932226
U65092_at,-0.210589886478563
L10955_cds1_s_at,-0.212415196366334
D00726_at,-0.214842953607906
M24594_at,-0.215000542134863
M58509_cds1_s_at,-0.215487852351222
X13451_s_at,-0.215507624093873
HG4169-HT4439_s_at,-0.215684531333565
X54489_rna1_at,-0.217789713535821
U03399_at,-0.218031832670657
X14346_at,-0.220177341668605
U57341_at,-0.221714956774598
X06985_at,-0.222307481403682
M99438_at,-0.223257002024293
HG1686-HT4572_s_at,-0.228828550686528
L38820_at,-0.229556278068462
J04152_rna1_s_at,-0.229647212503898
U09210_at,-0.23302924751539
Y08136_at,-0.23330074082589
X96719_at,-0.233595517990075
Z12173_at,-0.235328546403871
U18244_at,-0.244990609913696
U52373_s_at,-0.246315471952719
M34057_at,-0.24691016520128
M81933_at,-0.249405484998242
M77829_s_at,-0.253187069829163
U50136_rna1_at,-0.255948594319651
X66362_at,-0.261119726830727
M81695_s_at,-0.261314972931969
L32866_at,-0.263537616139048
M13241_at,-0.263738702498992
U52518_at,-0.263975598870171
U17327_at,-0.265787175621246
D13305_at,-0.266098870622176
D14874_at,-0.267644252861305
M20902_at,-0.269260638265227
L11695_at,-0.269290173208081
M26679_at,-0.270847694912495
U66033_at,-0.276177764311917
M14016_at,-0.276249058779989
M92432_at,-0.277194387960244
L40933_at,-0.278026781958684
D21205_at,-0.28033845887369
M93221_at,-0.282620376528991
L23959_at,-0.284575887284879
U88892_at,-0.290924646279058
X68090_s_at,-0.291703582670165
L38593_s_at,-0.29636403960624
M19684_at,-0.297416615067567
HG3495-HT3689_at,-0.298424450518844
M60459_at,-0.299585481884408
M54915_s_at,-0.301653489260702
U57592_at,-0.311018831086254
U25997_at,-0.314365335359439
L31860_at,-0.322855689131071
HG627-HT5097_s_at,-0.323792575206587
M13690_s_at,-0.32526323569839
L26584_s_at,-0.33800253004826
X58298_s_at,-0.340143446048826
M29335_at,-0.344325605695113
D87328_at,-0.347684008385587
M95623_cds1_at,-0.353171468565395
U19523_at,-0.357302005535459
U92457_s_at,-0.362578579109169
X78925_at,-0.364061529061446
X67698_at,-0.367687679553563
U29171_at,-0.367729735895582
U32645_at,-0.369004139227966
U68030_at,-0.370649692643521
L35854_at,-0.371183473817981
M32011_at,-0.378549593973206
L13210_at,-0.378754706957337
V01514_at,-0.37946634513551
M77140_at,-0.383023375616181
X63417_at,-0.384896206304683
X75042_at,-0.390180512956859
Y09980_rna4_at,-0.390778167270046
M19645_at,-0.403866436814226
M55682_s_at,-0.404720632151232
M61733_at,-0.406415370981908
M83221_at,-0.407898636923369
J02874_at,-0.41203765641228
U41766_s_at,-0.415222418092212
U90065_s_at,-0.415413810320699
M86407_at,-0.417566929651863
L76571_at,-0.419279431047248
M62762_at,-0.420081167085897
X05130_s_at,-0.421907290067042
X91348_at,-0.427283922017363
J02871_s_at,-0.429007561570079
D11139_at,-0.429247049655688
U19247_rna1_s_at,-0.432519595394395
M63959_at,-0.433548022704319
U66061_cds3_at,-0.437048008026977
D16626_at,-0.439379739861787
X92689_at,-0.441566682614829
L00352_at,-0.442870344457245
Z54367_s_at,-0.443509693046127
L19779_at,-0.448948431820804
M19267_s_at,-0.449114686511469
M32315_at,-0.450647422132919
U89606_at,-0.451467846409356
U63824_at,-0.45280151785895
U15655_at,-0.453365962840082
U79261_s_at,-0.458762933554812
D50915_at,-0.46253567106687
S68271_s_at,-0.46347645457024
M32304_s_at,-0.46738588116173
X12662_rna1_at,-0.467619019572411
J04739_at,-0.476773367971338
S76978_s_at,-0.485618635288699
D88532_at,-0.486357587339744
U12767_at,-0.487618179081536
U21049_at,-0.489602039357644
U07794_cds2_at,-0.497583957352655
X92744_at,-0.498334207114041
L22005_at,-0.499902648323894
U39412_at,-0.500787407409585
U90908_at,-0.508940005489403
L19871_at,-0.511149074775153
L37362_at,-0.511473776205835
AJ000480_at,-0.518545769716684
L20469_s_at,-0.525806672117873
U49278_at,-0.526062385079457
M63262_at,-0.528075460370326
U76456_at,-0.529146565999985
M55150_at,-0.529542674157021
U67963_at,-0.530254563739997
Y12556_at,-0.531584647588402
L10844_at,-0.532806125542419
L07807_s_at,-0.534018814507306
Z19585_at,-0.536534547550789
M95178_at,-0.536914311966948
U19495_s_at,-0.540396726556826
X66610_at,-0.54051673376263
K03195_at,-0.542809660076768
U19878_at,-0.54318763785705
U42408_at,-0.545940594261837
X14767_at,-0.549966207275082
L14542_at,-0.552661843782077
U22028_at,-0.553896495240343
D87116_at,-0.555418626936963
X87212_at,-0.557011673957891
L38608_at,-0.558639540286251
U30255_at,-0.562337627273594
HG3985-HT4255_at,-0.56694218542145
HG907-HT907_at,-0.567318819811598
Z32765_at,-0.584827498708656
M19508_xpt3_s_at,-0.585192003690394
U63289_at,-0.586683988590704
Y08999_at,-0.587269802432787
U90918_at,-0.587826290414485
M59488_at,-0.598611688403939
U73936_at,-0.600960558532414
U47050_at,-0.603552647457683
Z11793_at,-0.610068487114914
X04828_at,-0.612201287326557
U34301_at,-0.614704896561543
L49169_at,-0.616081652559151
X54150_at,-0.62549365203726
S82362_s_at,-0.638372177955003
Z29067_at,-0.639316281156771
S69369_at,-0.643788522588377
M80899_at,-0.645796326433912
HG3085-HT3254_s_at,-0.646368779060363
J05500_at,-0.648000736958317
U77643_at,-0.651703817432538
X87211_at,-0.654760209352721
M77016_at,-0.655123519565944
M93056_at,-0.657187413215429
M31158_at,-0.658859518658609
M75715_s_at,-0.664042116374879
U68019_at,-0.66559756886793
M68891_at,-0.667336636347246
HG3991-HT4261_at,-0.669147183347594
L11669_at,-0.669869912241968
D10522_at,-0.671427225102312
U21931_at,-0.674336398355806
X07438_s_at,-0.67681639057629
M79463_s_at,-0.678295390086296
M16937_at,-0.679733169019133
X63097_at,-0.688994480714603
J04513_at,-0.693102925634754
U53506_at,-0.696713265221161
U14417_at,-0.7020469543306
L07765_at,-0.712799243881214
U39231_at,-0.714194201786083
X74570_at,-0.716052555399555
X76498_at,-0.719898366380254
U51333_s_at,-0.720324780567356
HG1102-HT1102_at,-0.721499576972823
S82240_at,-0.723759147168976
U03688_at,-0.725019484723598
M30625_s_at,-0.727415258245995
M31994_at,-0.72947604005888
D14827_at,-0.730143918091547
M13755_at,-0.733317635788411
U94747_at,-0.733776284883356
M27281_at,-0.735585873558765
U08191_s_at,-0.73714980535638
D79206_s_at,-0.73766379878378
M16424_at,-0.738262067754822
D87434_at,-0.741410332389595
HG870-HT870_at,-0.745804298292272
Y10032_at,-0.753451934176971
U36341_rna1_at,-0.75410512585429
X14885_rna1_s_at,-0.756634821171458
U02081_at,-0.758148785289924
L09708_at,-0.761261922724866
L13329_at,-0.762490267481692
M31516_s_at,-0.763791628084254
U67092_at,-0.764603473293637
AJ001047_at,-0.764603473293637
M16591_s_at,-0.773937164974472
X15218_at,-0.775121000867221
Z38026_at,-0.775233794259415
U34070_s_at,-0.780876336469058
D85939_at,-0.782441736604993
X53416_at,-0.783519708685014
U57093_at,-0.787230075323322
M23254_at,-0.788480721145691
L36033_at,-0.793040618923786
M14758_at,-0.793387040967659
J03263_s_at,-0.796900536354785
X51953_at,-0.797606460621251
S77356_at,-0.798168043192041
M95678_at,-0.801261918875701
J02960_cds1_s_at,-0.804012602729996
X61079_at,-0.805567843179528
L23852_at,-0.807471234036174
M58597_at,-0.812528694695259
Z50194_at,-0.815677616037739
M95610_at,-0.824699195443506
HG3187-HT3366_s_at,-0.825138954467181
HG1872-HT1907_at,-0.829663800256427
U44111_at,-0.83226759600932
S81737_s_at,-0.835321236654975
D38521_at,-0.835421808484564
HG3731-HT4001_r_at,-0.83809643134911
Z49205_at,-0.841506964493976
AC002073_cds1_at,-0.842472268002239
M13699_at,-0.842558890766786
X58431_rna2_s_at,-0.843643329804394
X75346_s_at,-0.850219374245789
U77970_at,-0.85065355580841
HG1034-HT1034_f_at,-0.85065355580841
J05036_s_at,-0.851536545942134
M20681_at,-0.853589558189992
HG1879-HT1919_at,-0.855810350268149
X92814_at,-0.862218230105291
M93415_at,-0.864098731469162
X59812_at,-0.864895380064463
X06948_at,-0.866817189172803
L41559_at,-0.867331957567078
HG4018-HT4288_at,-0.869873617497054
X65463_at,-0.871523974898691
J02982_f_at,-0.874812031932676
U37221_at,-0.876028412411035
X57129_at,-0.877696122407672
HG620-HT620_at,-0.881016737520387
M77481_rna1_f_at,-0.885715885157268
L29277_at,-0.888381405392296
HG4757-HT5207_s_at,-0.89107467453796
M38449_s_at,-0.893502615216422
HG4535-HT4940_s_at,-0.897744299194903
L09749_at,-0.90016902972481
D55638_at,-0.900905411676125
U60060_at,-0.901380358321654
M64934_at,-0.901789746804833
U80811_at,-0.902270665936289
M28209_at,-0.904163345991514
M96789_at,-0.910760711812784
M91036_rna1_at,-0.911810940502605
X13973_at,-0.912838092096017
U52960_at,-0.918240030638747
X89101_s_at,-0.937843408961793
D16350_at,-0.93794336407496
J04742_at,-0.938037191006813
U05681_s_at,-0.938291212748918
HG3417-HT3600_s_at,-0.940377317925588
U78735_at,-0.941539125605326
M31165_at,-0.945874613274751
X53595_s_at,-0.945988788842639
L21715_at,-0.949159465814368
M57763_at,-0.951531194808322
U25128_at,-0.957521114167834
D43682_s_at,-0.958981576884501
X55990_rna1_at,-0.966174923403433
Y00757_at,-0.970433516116815
HG4069-HT4339_s_at,-0.972840880538744
M37435_at,-0.974717317195427
U89012_at,-0.979827794747879
X52773_at,-0.985584480662247
X52638_at,-0.987090385086437
U57721_at,-0.990908465356462
L40379_at,-0.992768738564747
M80563_at,-0.997617390642105
U27193_at,-0.998590570074668
X85133_at,-1.00154301493575
L06633_at,-1.002971526247
D86425_at,-1.00307182051806
U73167_cds2_s_at,-1.01147026675129
D16217_at,-1.01284344864718
X59892_at,-1.01383556243905
U12471_cds1_at,-1.01488380330232
HG4116-HT4386_s_at,-1.01930083025883
D13628_at,-1.02006976138361
Z30644_at,-1.02045351077998
Y09943_s_at,-1.02592401709957
U62434_at,-1.02592401709957
L09235_at,-1.03695764189552
X91117_rna1_at,-1.04032883041062
Y07867_at,-1.04102580032527
AF006084_at,-1.04156807227831
M36284_s_at,-1.04288507497382
L19058_at,-1.05459385756639
U02683_s_at,-1.05987106002432
X05839_rna1_s_at,-1.06076670169069
U48213_at,-1.06076670169069
M25809_at,-1.0648902018513
M21551_rna1_at,-1.07406014923229
L13943_at,-1.08301345622153
U03056_at,-1.08461405902158
HG3405-HT3586_at,-1.08777049750942
M80647_at,-1.09186876441786
L36847_at,-1.09300054072887
X78932_at,-1.096198866639
M61826_s_at,-1.10471601549914
U49436_at,-1.10677514377991
U00672_at,-1.10931920098096
X16667_at,-1.11129946129049
HG2649-HT2745_s_at,-1.11516373662917
M33684_s_at,-1.11585649195667
S81083_cds1_at,-1.11639205281185
M81379_at,-1.12290250093461
U07132_at,-1.12553290493136
X52192_at,-1.12588411134078
U41767_s_at,-1.13148530060771
AB000896_at,-1.13236503550944
M65292_s_at,-1.135832319727
L21934_at,-1.13859383597862
U84573_at,-1.14623674070371
U17760_rna1_at,-1.15887414687925
L40904_at,-1.16112036105482
U23736_s_at,-1.16124857264989
X56088_s_at,-1.16422161014965
U44772_at,-1.1647118287256
D29963_at,-1.17035215514018
M19481_at,-1.17418236629266
X60484_at,-1.1743594357883
X14046_at,-1.17723834425357
M84349_at,-1.17939438565789
U79298_at,-1.18043313071589
L77566_at,-1.18124285338734
U05659_at,-1.18157546590615
U30245_at,-1.18442217977239
Y12393_s_at,-1.18749579734492
X65663_at,-1.19026188090355
HG3565-HT3768_r_at,-1.19320832193228
M10014_cds1_at,-1.19545802780835
U41518_at,-1.19655503699165
S77393_at,-1.20148778648784
U51711_at,-1.20378478380141
L27943_at,-1.20488227203009
M13485_at,-1.20892376037926
HG3725-HT3981_s_at,-1.21731918971063
M13994_s_at,-1.21745838316059
U43292_at,-1.22214239037502
M65062_at,-1.22221865343673
U59286_at,-1.22333203992126
D49742_at,-1.22333203992126
U08316_at,-1.22542927865962
HG2981-HT3125_s_at,-1.22825244664123
X92368_at,-1.22877023842032
D17391_at,-1.23047216104223
Z36531_at,-1.23146227982868
X98225_at,-1.23179077650131
S72869_at,-1.23626367365197
Y07828_at,-1.23719076987569
M10321_s_at,-1.24382146131388
M37190_at,-1.24586975135183
X75546_at,-1.24736883661155
U10868_at,-1.24978178599167
U46901_at,-1.25445536428311
U09117_at,-1.25841866425809
U35048_at,-1.26618670050784
X15943_at,-1.27116249772868
U65404_at,-1.27270946088935
HG3162-HT3339_at,-1.27727642195604
U21128_at,-1.28164888213221
M31724_at,-1.28375574842126
M63589_at,-1.28492388437863
S74683_at,-1.28802515016614
U79275_at,-1.28890908869034
X97261_at,-1.29016138019246
U80073_at,-1.29381784884335
X87838_at,-1.29388852094833
M24485_s_at,-1.29692189660032
X86564_at,-1.30152255188821
U95626_rna3_at,-1.30993524191059
M98539_at,-1.31570525230167
X77777_s_at,-1.31570940197191
D42038_at,-1.31570940197191
D13638_s_at,-1.31570940197191
V00532_rna1_f_at,-1.31846558844838
U06681_at,-1.32365210646843
L40586_at,-1.32467339886332
M11147_at,-1.32482702689342
X80907_at,-1.32588376242958
L14430_at,-1.32727057104207
Z23091_rna1_at,-1.32893617642269
K02402_at,-1.33036046111367
M27436_s_at,-1.33694750379939
X81625_at,-1.33824715828378
X55079_rna1_at,-1.33950104513807
U62433_at,-1.34061825081733
J03778_s_at,-1.3417058731525
X53683_at,-1.34279625146506
U89995_at,-1.34320222789085
U06454_at,-1.34435986189092
Y00317_at,-1.34550935036178
U07158_at,-1.3484712050885
L24893_s_at,-1.35780119339085
V00594_s_at,-1.35801698963858
M24748_cds2_s_at,-1.35933409471546
D45399_at,-1.36439933181982
U04313_at,-1.36549587497883
Y08134_at,-1.36775611655465
HG2075-HT2137_s_at,-1.36796925406267
X16665_at,-1.36867725277763
M60751_at,-1.36958993077947
S95936_at,-1.3696455594995
U08336_at,-1.37082774065975
S68616_at,-1.37451817748849
U57452_at,-1.37456293930624
L36642_at,-1.37657772477329
U88629_at,-1.37780133164184
M62302_at,-1.37970506730963
L41607_at,-1.37971418963459
L12052_at,-1.38140341133967
X17648_at,-1.38338760203822
HG3344-HT3521_at,-1.38519434428243
K03189_f_at,-1.38756888697182
M28713_at,-1.38771680658174
U24577_at,-1.38842635749896
X07730_at,-1.39267715956985
S74720_at,-1.3943347201935
X93510_at,-1.39512737677037
U28758_s_at,-1.398210615458
Y11416_at,-1.39892848472408
L76528_s_at,-1.40034895542507
L43579_s_at,-1.40422617847613
Z11850_at,-1.4198598023283
M60314_at,-1.4198598023283
M60047_at,-1.4198598023283
D88146_at,-1.4198598023283
U60319_at,-1.42101321777312
U04343_at,-1.42102508692331
X54637_at,-1.42574196841395
X15393_rna1_at,-1.42873419269934
X02761_s_at,-1.43241829298143
HG2564-HT2660_s_at,-1.43693143816623
M62982_at,-1.44232022000372
V01516_f_at,-1.44361707631323
S69272_s_at,-1.44549270041065
U39573_at,-1.44573066786349
U34962_at,-1.44613570187668
U12535_at,-1.4461962850007
U04520_at,-1.45114648620133
D26350_at,-1.45135422214781
U31342_at,-1.45296842536237
U49379_at,-1.45333161763887
X60104_s_at,-1.45462942477131
U84551_cds2_at,-1.45703494112946
U40714_at,-1.46175503057403
Z49835_s_at,-1.46334555797714
U58096_at,-1.46633254165155
M63167_at,-1.46650401987504
Y07604_at,-1.46664833620348
U16126_at,-1.46905480500732
L02648_at,-1.47115784923531
HG908-HT908_at,-1.4731491775218
AB002559_at,-1.4734946672286
U51004_at,-1.47619033671175
X82434_at,-1.47721407624575
L12392_at,-1.47733855566093
M90359_at,-1.48085619398619
AC000061_cds3_at,-1.48085619398619
