Gene_Name,T_value_ALL
M29540_at,4.5149138620339
L40394_at,4.51471323027776
Z25535_at,4.51457818623106
D45370_at,4.51323147551125
M98833_at,4.5112048168605
D83017_s_at,4.51108138737994
D31763_at,4.51059348027161
M61827_rna1_s_at,4.5091461697372
X06290_at,4.50798675792204
M14113_at,4.50752680782471
L38961_at,4.50586905165845
Z35309_at,4.50559222613917
X79683_s_at,4.50323003118452
K01900_at,4.50268114415442
X06272_at,4.50161708581121
U31248_at,4.50060424978084
U68135_s_at,4.49984579543689
U56816_at,4.49914685739656
D42054_at,4.4991165968861
U69126_s_at,4.49864629669204
HG3998-HT4268_at,4.4984263648122
U24266_at,4.49597947077941
U51205_at,4.49583448121977
X80907_at,4.49497418926209
M95167_at,4.49457533513337
X12433_at,4.4941953300015
Y08319_at,4.49294673823122
L37378_at,4.49203406883158
D49410_at,4.49169246796343
U30998_at,4.48839082203988
X53331_at,4.48745878561787
U37055_rna1_s_at,4.48635166905127
U79248_at,4.48461465185577
Y10871_at,4.48369649389846
HG3731-HT4001_r_at,4.4827723077191
D84239_at,4.48032127444496
HG4679-HT5104_at,4.47840945850609
X57351_at,4.47743483585881
X99393_s_at,4.47699862325665
U19557_s_at,4.47551691007343
U43672_at,4.4749730977643
U53204_at,4.47493831476662
D38503_at,4.4742539110941
U37519_at,4.47401858992427
D80007_at,4.47261937258512
D28532_at,4.47228089030329
Z46629_at,4.47188232602643
M17466_at,4.47184935948999
L77561_at,4.47170189334206
X81333_at,4.47163789905501
U51241_at,4.46915729160823
U01212_at,4.46854101186658
U07620_at,4.46765265157092
U66559_at,4.46523235373357
HG3088-HT3263_at,4.46496563798351
M61853_at,4.46427053724664
M86873_s_at,4.46414950636659
Y10376_at,4.46108810907909
HG3740-HT4010_at,4.46043743544702
U38847_at,4.45909480441919
U61166_at,4.45849175036719
HG2743-HT2846_s_at,4.45838211915487
U78027_rna4_at,4.45833992276353
HG2379-HT3997_s_at,4.45612152404543
J05073_at,4.45543003438459
HG358-HT358_at,4.45534273490006
U50523_at,4.45468848283603
HG1877-HT1917_s_at,4.45445637718503
U25988_at,4.45395140674121
U81600_at,4.45368572660866
D10922_s_at,4.45348377272955
Y09615_at,4.4523803452264
U11875_s_at,4.45224641706705
D87451_at,4.45179870107047
U51336_at,4.45090851877016
X06700_s_at,4.4508707205699
U03397_s_at,4.45035323923814
U63825_at,4.44846467059885
U35113_at,4.44839528706565
HG4236-HT4506_f_at,4.4482957788067
U28014_at,4.44677824149197
L10123_at,4.44524875477903
D21262_at,4.44371076092588
L35263_at,4.44256700890647
AC000115_cds1_at,4.44198092154045
U10687_s_at,4.44134084847595
D80009_at,4.43994590393378
X54232_at,4.43975441815825
S75295_at,4.43928449916002
U21090_at,4.43902112224115
D13641_at,4.43859602463616
L41913_at,4.43804519016653
X76498_at,4.43775157042893
J05096_rna1_at,4.43738619424363
M11437_cds1_at,4.43677503183346
X83492_at,4.43644240082917
X80198_at,4.43623281693086
HG3162-HT3339_at,4.43573050057157
J00277_at,4.43410009765726
U97188_at,4.43407126405819
X66358_at,4.43289373404232
L05568_at,4.43229660000198
M91556_s_at,4.43191522411512
X03363_s_at,4.43117997246489
X97795_at,4.43099497266424
HG2239-HT2324_r_at,4.43093783677533
U79275_at,4.43030193743571
U35246_at,4.42943426286383
X80692_at,4.42916357322478
X95876_at,4.42783409972397
U18018_at,4.42781860397818
U46767_at,4.42657400537451
X59434_at,4.42519337112219
D31883_at,4.42449356801361
HG3362-HT3539_s_at,4.42382623192508
X78924_at,4.42282877682571
D78586_at,4.42280948655222
U58658_at,4.42036371691904
HG4264-HT4534_s_at,4.41919554083093
X99050_rna1_at,4.4187355228942
L38929_at,4.4180571030237
X68985_s_at,4.41743792579358
X99479_f_at,4.417431796729
HG1828-HT1857_at,4.4167033775171
D42041_at,4.41595429044711
Z73497_at,4.41485044148995
D79995_at,4.4146504461283
X01715_at,4.41290668095082
J03810_at,4.41161936507011
U43522_at,4.41124903087967
HG1733-HT1748_at,4.41117188909853
M15182_at,4.41076039648966
M60092_at,4.41033598393978
U16296_at,4.40937927976491
D78333_at,4.40857445814775
D89667_at,4.40823107643744
X76057_at,4.4073144054326
U77845_at,4.40612804488582
U46024_at,4.40530639059587
M89957_at,4.40510868225807
D15050_at,4.40499978676007
Y12711_at,4.40450056174452
HG3731-HT4001_at,4.40429058991686
U59913_at,4.40355796170947
U62293_rna1_s_at,4.40326903438977
M63488_at,4.40322479447539
X77753_at,4.40308366602744
L38486_at,4.40204722654226
X52001_at,4.4015984287465
X77922_s_at,4.40136227122505
X05232_at,4.40084477200854
Z84722_at,4.4008296290562
U10324_at,4.40032364015554
U33821_at,4.40012201204462
U30894_at,4.39988785262422
U90878_at,4.3998359722987
U54999_at,4.39766389283048
X54199_s_at,4.39704320340834
D86096_cds6_at,4.39665759892379
U33053_at,4.39411574360699
U12897_at,4.39265905593135
L20316_at,4.39157931489709
U79277_at,4.39095169656212
D15057_at,4.39083842877308
D87989_at,4.39055036530157
D86957_at,4.39001028096137
S70004_at,4.38874723811236
M37815_cds1_at,4.38804903200236
Z29066_s_at,4.38649484457438
Z84483_at,4.38623154613374
S67798_at,4.38586703035529
HG651-HT5209_s_at,4.38563164721543
S81003_at,4.3850623074986
Y13153_at,4.38486068404081
L11005_at,4.38470333034347
D87077_at,4.38445305230209
M33987_at,4.38258340901086
K03008_cds1_at,4.38249251916625
L40157_at,4.38188488487964
U66726_s_at,4.38133894586966
D83407_at,4.38036757441549
U83115_at,4.38012585844556
X68194_at,4.37988320457374
X55666_at,4.37984949497024
M90657_at,4.3794787729109
U58096_at,4.37933400470997
X95592_at,4.37811495537727
U60519_at,4.37689630370187
M34181_at,4.37599262034662
Z80787_at,4.37595178698402
AC000064_cds1_at,4.3758635332389
X69910_at,4.37564005472781
D87075_at,4.37415522545431
L10373_at,4.37377428755562
U35637_s_at,4.37339523615991
S55606_at,4.37315116395356
X51362_s_at,4.3730774176897
D31833_s_at,4.37301932636754
S38953_s_at,4.37223009759067
HG3748-HT4018_at,4.37127016730488
M28249_at,4.36914332682673
U83117_at,4.36912874342512
L15702_at,4.36882947685546
M23892_s_at,4.36741984793917
X64994_at,4.36702662443671
X79510_at,4.36676910082671
Z48314_s_at,4.36626790571152
M93283_at,4.36616413060508
D86331_s_at,4.36579771682567
X92896_at,4.36498255298583
D31885_at,4.36424114039434
AF002224_at,4.36401126905583
HG4063-HT4333_s_at,4.36310955565495
X72879_at,4.36106382335021
U94831_at,4.36029774438791
X13100_s_at,4.35644044668343
L07868_at,4.35559977926326
D79994_at,4.35559374690201
U66702_at,4.35443587730615
U13991_at,4.35313597422155
X79201_at,4.35275465240949
S58544_at,4.35236819520052
M55131_at,4.35092661717901
X92098_at,4.345909609038
M21188_at,4.34426235220058
Z21966_at,4.34378067071153
M11749_at,4.34375018374604
U29943_s_at,4.34311434681249
U78556_at,4.34131171754523
X54938_at,4.34028360406717
J03910_rna1_at,4.34006279287597
U03644_at,4.3394851743635
U30828_at,4.33767436554702
M82962_at,4.33676253513778
U25182_at,4.3353203600046
M94055_at,4.33530717689748
S83366_cds1_at,4.33445936364629
M57399_at,4.33439496749253
D16481_at,4.33405941234311
U51095_at,4.33398760399995
D82343_at,4.3325728995522
U52100_at,4.33208238016245
M30257_s_at,4.33099987374607
U13022_at,4.33076670638739
M15517_cds3_s_at,4.32937844732547
D37965_at,4.32872832763578
D13631_s_at,4.32841135913003
Y10514_s_at,4.32673019575405
X70340_at,4.32595879751143
U60269_cds1_at,4.32528291257801
L76380_at,4.32519399677567
M81883_at,4.32434251291205
HG4027-HT4297_f_at,4.31955444389337
M32886_at,4.31922483752337
M83233_at,4.31890317084646
Y10512_at,4.31882162055692
X16282_at,4.31814709979089
U24685_at,4.31727765750928
D13814_s_at,4.31636240924917
S77410_at,4.31577881628651
M74525_at,4.31498135221537
D63506_at,4.31485517222016
Z49825_s_at,4.31365259464476
M31651_at,4.31232421854547
M96859_at,4.31193830661265
U32499_s_at,4.30977322854659
L36644_at,4.30913875705857
M20530_at,4.30789280886847
M74509_s_at,4.30747637500342
HG908-HT908_at,4.30729060636873
X79439_at,4.30722505670103
U28811_at,4.3068447405295
X90824_s_at,4.30614222467237
U15173_at,4.30572859217001
X77794_at,4.30560869808444
U82130_at,4.30483191314376
U14747_at,4.30353030120213
U50361_s_at,4.30284836837244
M59911_at,4.3027190134607
HG982-HT982_s_at,4.30268074353393
Y10511_at,4.30099777825395
D25547_at,4.30035304972827
K03218_at,4.30030241158827
HG2059-HT2114_at,4.29996185209801
L42025_rna1_at,4.29948401186729
L10343_at,4.29897852772579
Z30426_at,4.29869919208982
U58837_s_at,4.29846162895919
HG4120-HT4392_s_at,4.29775023236474
U43189_s_at,4.29759628844363
U07806_s_at,4.29740287918901
X05360_at,4.29659419165019
U14588_at,4.29651973643782
AF000231_at,4.29611891939509
U47054_at,4.29514585429414
U53506_at,4.29482900818356
M11437_cds2_at,4.2937693030341
U20657_at,4.29266131461197
X79568_at,4.2920501055066
D50913_at,4.29037405242459
U15128_at,4.29017019510424
D42108_at,4.28890474169917
D86956_at,4.28864760994975
X64229_at,4.28709362679869
U38268_at,4.28706398247412
X67081_at,4.28688199290788
D79990_at,4.28639369062639
U94836_at,4.28612948421479
U11821_s_at,4.2856389825031
X91141_at,4.28560407518582
X15331_s_at,4.28337838144563
J04543_at,4.28332506936424
U48296_at,4.28312891413431
X64037_at,4.28299949649862
D86973_at,4.28217392855752
D26561_cds3_at,4.28098549949555
U62437_at,4.28081233175434
U43318_at,4.28069537515784
X68277_at,4.27943999693053
U23942_at,4.27930576542574
Z28339_at,4.27916084174813
U40998_at,4.27875054433198
M61176_at,4.27851947610056
HG2264-HT2360_at,4.27790463236769
U81375_at,4.27692016282156
X66503_at,4.27615214685969
X00129_at,4.27563666757158
U90306_at,4.27502844056391
X15306_rna1_at,4.27491578015802
D42087_at,4.27362100771518
U34880_at,4.27346497963022
X63679_at,4.27308475482259
X87237_at,4.27229517286866
U41740_at,4.27161831688417
U91931_at,4.27096884886717
U83192_at,4.26714535073799
X89894_at,4.26704939430237
X52425_at,4.26700168811313
D29677_at,4.26686551397836
L35251_rna1_at,4.26666195591653
Z30425_at,4.26191803323269
Y08766_s_at,4.26161299687395
U79267_at,4.26022691198651
D83597_at,4.25994024421092
L32164_at,4.25929152981992
D38293_at,4.25920677642562
Y07683_at,4.25895964239165
M24461_at,4.25704106216602
X04688_at,4.2557978363635
X89985_at,4.25491549898838
X66403_at,4.25471469639153
D31762_at,4.25407096306102
L17330_at,4.25365341698368
U26914_at,4.25216178391247
HG4115-HT4385_at,4.25155210764422
M92269_f_at,4.24991000122935
M95925_at,4.24932996552422
U19251_s_at,4.24907948725969
U02082_at,4.24750072717896
L39833_at,4.24706333280431
D42063_at,4.24658821077749
X55448_cds1_s_at,4.24644522168362
U09550_at,4.24618886520108
D16611_s_at,4.24417293072475
L21998_at,4.24400694266413
J02758_s_at,4.24399524296148
U60061_at,4.24342346347043
HG4126-HT4396_at,4.24260618188143
X71135_at,4.2421638173654
U46746_s_at,4.23933296923976
U77846_rna1_s_at,4.23865753072128
U10492_at,4.23685515745611
D85815_at,4.23682274349827
X02404_at,4.23574942710877
U65581_at,4.23539337006361
U38175_at,4.23510768421535
J04111_at,4.23458777679157
D82070_at,4.23422118435692
U28749_s_at,4.23421252999865
D79983_at,4.23329735815097
U37146_at,4.23263893833545
L08895_at,4.2322054066448
M81181_s_at,4.2305855434195
M89796_rna1_at,4.22874683325432
HG4677-HT5102_s_at,4.22856975937665
U78525_at,4.22836611779972
L14595_at,4.22806344617665
U82532_at,4.22794219397032
X96754_at,4.22746866341408
HG2175-HT2245_s_at,4.22594312380946
X66922_at,4.22499604380896
J05068_at,4.22467258965963
D13969_at,4.22269678907032
U52828_s_at,4.22263973295046
Y00970_at,4.22195918600668
U33202_s_at,4.2210405212849
M32598_at,4.22095086713473
Y11215_at,4.21970263231189
L04490_at,4.21969621122992
M65290_at,4.21947132358364
M81780_cds5_at,4.21871072731407
U93205_at,4.21863697270799
M37271_s_at,4.21644680264902
M14123_xpt1_at,4.21622209049938
D80001_at,4.21565000972329
U16660_at,4.21524068374423
D30036_at,4.21501116774165
L16464_at,4.21482721764029
D50663_at,4.21343609771082
X05997_at,4.21204420565735
X98260_at,4.21184867942991
HG3454-HT3647_at,4.21019790445106
L13939_s_at,4.20997894113526
M62303_at,4.20901962796127
X14253_s_at,4.20888819245499
X70040_at,4.20835290893203
X95097_rna1_s_at,4.20770380964272
K03474_at,4.20759474900929
U32680_at,4.20755765603765
U30610_at,4.20745856571884
U63090_at,4.20706947776111
M93036_at,4.20691298233605
HG3248-HT3425_at,4.20689051655549
Y00414_s_at,4.20572504377828
X96586_at,4.2041250533132
M58459_at,4.20349980241448
L10678_at,4.20229526700494
HG429-HT429_at,4.20211098015109
HG2743-HT2845_at,4.20084231725933
X95632_s_at,4.20019205782246
D85131_s_at,4.2000345828916
HG1747-HT1764_s_at,4.19896147786359
J00146_at,4.19778357874592
M33478_at,4.1974655141994
M59829_at,4.19745290135068
X69116_s_at,4.19713716204279
U82310_at,4.1950434331585
Y00067_rna1_at,4.19151725427998
M37981_at,4.19089277412985
Y09306_at,4.19014402473651
M75126_at,4.19004738290872
L37882_at,4.18776415085779
X97444_f_at,4.18548965587437
U65579_at,4.18303081068524
U87593_f_at,4.18283291145949
L43964_at,4.18262703341867
U41737_at,4.18258260174697
U60205_at,4.18170112696495
L12760_s_at,4.18144709388225
X77094_at,4.1811064134879
AF005887_at,4.18096337932815
M93119_at,4.18023947844444
AF008937_at,4.18004656139327
D64159_at,4.17992218922432
L32831_s_at,4.17274850603639
L25444_at,4.17265896025631
X52151_at,4.1711207750032
M90391_s_at,4.16967389497478
Z50053_at,4.1688197640999
U66581_at,4.16868346884699
U81984_at,4.16850528704199
U68111_at,4.168296704163
U63743_at,4.16776540248837
AF005775_at,4.16694794816559
HG4068-HT4338_at,4.16637553155722
D16593_at,4.16621895813796
Z70276_s_at,4.16607336485683
HG3288-HT3465_at,4.16545533677418
HG3638-HT3993_s_at,4.16543317914189
D87447_at,4.16525146844932
AC000099_at,4.16464681010674
D14822_at,4.16460163352768
Z48579_at,4.16346288660159
HG3254-HT3431_at,4.16328572423505
M20137_at,4.16303635734939
Y10141_s_at,4.15859631299596
L15533_rna1_at,4.15840018991559
X89067_at,4.15763259000199
HG3920-HT4521_s_at,4.15621523928432
U38480_at,4.15395068279595
HG998-HT998_s_at,4.15170704769552
L14856_at,4.15027490684628
X06825_at,4.14820664155518
X15722_at,4.14817146538624
X78520_at,4.14642354847275
U31556_at,4.14479443853697
L27080_at,4.14443513410808
L13266_s_at,4.14431970088232
U47007_at,4.1437193725074
D00761_at,4.14371864272193
U22961_s_at,4.14321232257444
U19261_at,4.14192768017995
L05512_at,4.14103695587956
S73813_at,4.13982985049121
M19989_cds2_at,4.13751730738848
X75593_at,4.13719528267117
M27691_at,4.13466007701603
X82240_rna1_at,4.13408038283795
S81661_s_at,4.13283094667435
M91670_at,4.13241268151844
L19783_at,4.13176335583942
L22650_at,4.13153660901996
D13666_s_at,4.13139347586879
L08904_at,4.13061876261077
M64595_at,4.12716742440737
X03100_cds2_at,4.12681365835492
U61374_at,4.12573705996764
U86755_s_at,4.12524360626511
HG3991-HT4261_at,4.12490026707516
U67368_s_at,4.12461074748323
Y00083_s_at,4.12441276521872
HG3132-HT3308_at,4.12426415618134
U59748_at,4.12399665775035
S75168_rna1_at,4.12290464251111
M94633_at,4.1212403992329
X65550_at,4.11998681312818
X82224_at,4.11920999333791
HG2992-HT5186_at,4.11853281504021
M34065_at,4.11787317430074
AC002086_at,4.11645507083873
U14603_at,4.11637190585458
U93553_at,4.11582796124508
J03071_cds3_f_at,4.11567849434355
U12779_at,4.11538839324794
M24248_at,4.11505417672703
L10717_at,4.11428051595803
HG3989-HT4259_at,4.11296930333467
U90551_at,4.11238387010993
M11025_s_at,4.10966019351383
AF003743_at,4.109005521815
M98447_rna1_at,4.10843772477809
U43279_at,4.10753337269801
D43638_at,4.10728328846283
D42039_at,4.10726290909073
U69611_at,4.10681460356599
U18237_at,4.10670465382377
D25328_at,4.10654739377499
X68314_at,4.10584908651607
M24736_s_at,4.10495340908848
X93996_rna1_at,4.10262635612291
HG2936-HT3080_at,4.10248267472338
D00591_at,4.10211161083272
J00139_s_at,4.10165450879728
U56085_at,4.10154671344021
HG4582-HT4987_at,4.10090011361725
L49054_at,4.10020191557396
M31724_at,4.10002786565947
M29194_at,4.10002612080593
Y00062_at,4.09986167218694
D87442_at,4.09881297379086
X74328_rna1_at,4.09807612959452
M24439_at,4.09695158478921
D79997_at,4.09593158579979
L22214_at,4.09564287608648
L22206_at,4.09367575847009
U51711_at,4.09290651642788
U29953_rna1_at,4.09274828034938
U27516_s_at,4.09233819346077
U53003_at,4.09194425743073
X85750_at,4.09089077642577
U06863_at,4.08979671807338
U62438_at,4.08818316941356
L39211_at,4.08807784545741
U42031_at,4.08763841784641
X89109_s_at,4.08675393352358
X54867_s_at,4.08341050351883
U20530_at,4.08338633803132
M81182_s_at,4.0828037319845
S68616_at,4.08231072396498
U38545_at,4.08145709134323
U87223_at,4.0810506478468
M54951_at,4.08034126777731
M35851_s_at,4.07965294084733
U91316_at,4.07946132565529
L12701_cds2_at,4.07876090470551
M88282_at,4.07852694310126
U51587_at,4.07625663026458
M22538_at,4.07520515032694
M33684_s_at,4.07479734004934
X64877_at,4.07370372717592
D31884_at,4.07330725257015
D00408_s_at,4.07319933197406
U83461_at,4.07188897078617
X02958_at,4.07052882107976
X51755_cds5_s_at,4.06947689528798
J04080_at,4.06871534969108
HG3415-HT3598_at,4.06835714680182
D90064_at,4.06637942069905
L00190_s_at,4.06601849738595
M31423_s_at,4.06440500908871
D84361_at,4.059312175326
U85265_at,4.0584647416823
X87767_at,4.05513855549293
M97815_at,4.05380256482084
M63582_at,4.05347739470625
D28118_at,4.05257820025964
M34309_at,4.05104924752141
D29833_at,4.04985540468916
U39840_at,4.04948782318773
X84213_s_at,4.04866936764354
L19067_at,4.04659644038657
D90282_at,4.04640212189686
D50917_at,4.04637539156915
S77361_at,4.04268887045399
X15393_rna1_at,4.04159549295824
HG2887-HT3031_r_at,4.0415580614628
M26041_s_at,4.03980979389898
U73191_at,4.03707296732414
L25081_at,4.03654182827871
Z26491_s_at,4.03652791959913
X15187_at,4.03585163775684
M16405_at,4.03558505233215
U90543_s_at,4.03494153891194
X79200_at,4.03449482065387
U82275_at,4.03373214967877
U17195_at,4.03318890650158
M93311_at,4.03290581502353
L77213_at,4.03259428917622
L34409_at,4.03219449016088
X78565_at,4.03102403385294
U37426_at,4.03082147550549
X78031_at,4.02922978726319
AB002409_at,4.02815878743246
M64930_at,4.02808873534071
D86970_at,4.0276521778301
D50810_at,4.02682858523331
U78190_rna1_at,4.02599676447633
L35269_at,4.02503034374749
U24389_s_at,4.02181068380354
X71125_at,4.02030360629644
L16895_at,4.02011112358335
J02883_at,4.01886517184249
J05556_at,4.01881703679003
Z15005_at,4.01852385666199
L11701_s_at,4.01832854021823
Z23115_at,4.01678908112797
U30827_s_at,4.01641957083767
X02751_at,4.0157367459335
HG3264-HT3441_at,4.01569563097315
U40571_at,4.01474347383031
S74445_at,4.01471645644435
U79303_at,4.0120838240985
U89336_cds6_at,4.01190651013248
HG1139-HT4910_at,4.01077076137803
U16720_rna1_s_at,4.01071165171658
U76272_at,4.00910630193133
D14520_at,4.00849639598338
U51586_at,4.00786112138659
X99664_at,4.00783760966756
X64044_at,4.00745084742649
D13640_at,4.00643411755366
HG2139-HT2208_f_at,4.00440700564247
HG2510-HT2606_at,4.0026750458772
K02100_at,4.00254441692957
U28831_at,4.00127439086413
U49974_f_at,4.00033119565778
U68488_at,3.99984526888805
HG3412-HT3593_s_at,3.99910656969967
L03411_s_at,3.99885633864742
U21936_at,3.99871956931518
U62431_at,3.9984901822991
K02054_at,3.99830025380863
U72761_at,3.99811662284735
V01515_cds1_at,3.99747436420609
U41767_s_at,3.9972340863262
X95715_at,3.99718497749178
U66088_at,3.99700447998399
L77563_at,3.99597551924932
U37283_at,3.99564335941601
L46353_at,3.99558252066299
Z48501_s_at,3.99530851664253
X51630_at,3.99521899499462
U77949_at,3.9949766552609
L07919_at,3.99483268544069
L00205_at,3.99261447358471
AB000896_at,3.99041505127676
U89942_at,3.98732229844067
U52191_s_at,3.9863871748351
HG919-HT919_at,3.9861145423776
Z35307_at,3.98573179829554
HG2261-HT2352_at,3.98468792442504
U78798_at,3.98314660492536
X81637_at,3.98209578490959
X83412_at,3.98000005992518
M57423_f_at,3.97948938660231
L20852_at,3.97906518780573
X87838_at,3.97757404549749
L39059_at,3.97751101033763
U33761_at,3.9767433461321
M35296_at,3.97362076766909
M21389_at,3.97312986232767
U69263_at,3.97265893351268
U44799_s_at,3.97247849707681
Z74616_s_at,3.97201921420684
AB006781_s_at,3.97157247604276
D55696_at,3.97020821659849
M59807_at,3.96896689198624
M86808_at,3.96886570164604
S69369_at,3.9685789835945
U78107_at,3.96778124717782
U07919_at,3.96776119827083
X15875_at,3.96775387391777
U91903_at,3.96742449144302
M76665_at,3.96727566825769
HG2999-HT4756_s_at,3.96708324759064
M86917_at,3.96650731267504
U66661_at,3.96502541031926
U43292_at,3.96464647766341
M29273_at,3.96380019165973
HG4417-HT4687_f_at,3.9637452546636
U90437_at,3.96343011353392
U51561_at,3.9623794442035
V00565_s_at,3.96113207112373
U00944_at,3.96079050363579
M74088_s_at,3.96055734517515
X74301_s_at,3.95710024153141
U18259_at,3.95681642491141
X52011_at,3.9564885815301
U14383_at,3.95604370025465
U00951_at,3.95554756704923
M15205_at,3.95545720730165
Y12394_at,3.95541037429969
D87459_at,3.95513185817558
M26665_s_at,3.95376661520651
X93921_at,3.95227645499524
L25085_at,3.95136308469601
Y11710_rna1_at,3.9499770394592
X98311_at,3.94982578178575
M23234_s_at,3.94916515443329
L26247_at,3.94693167352748
D17547_at,3.94658222464076
AB000381_s_at,3.94603581636015
X62573_at,3.94539101735861
X75861_at,3.94528000040883
U22398_at,3.94499134504367
X64878_at,3.94404987539119
M67468_s_at,3.94314293901179
D90042_at,3.94292317268996
D86640_at,3.94210630499088
M59465_at,3.94095649611867
S78432_xpt1_at,3.94083317818994
HG2239-HT2324_at,3.94082738994068
U07000_cds4_at,3.93999718494346
D25215_at,3.93974155855432
M63175_at,3.9395338207221
D50310_at,3.93951534166428
S52028_s_at,3.93860074631172
Z18956_at,3.93764357694346
U09178_s_at,3.93740523769505
X07618_s_at,3.93704030855873
L01042_at,3.93662292536354
X98172_at,3.93643184041558
Y07847_at,3.9356253122224
U34038_at,3.93507242734212
Z49194_at,3.93418594016425
S76617_at,3.93276024660663
HG3484-HT3678_s_at,3.93258601861094
J04823_rna1_at,3.93226645847199
J02843_at,3.93204026378282
X83416_s_at,3.93084192465855
X66363_at,3.93025736955129
X89059_at,3.93002883481701
L33930_s_at,3.92976242741714
U78722_at,3.92823135813715
AF009301_at,3.92644506989185
U90546_at,3.92635263575264
S83364_at,3.92500794977436
U00001_s_at,3.92472284796358
X53002_s_at,3.92398192038197
M65085_at,3.92327824427336
M82809_at,3.92099504563847
U79263_at,3.92066033412903
HG2247-HT2332_at,3.91878198148586
M90656_at,3.91870005129164
X04201_at,3.91655895698295
L10102_rna1_at,3.91597804485908
X03934_at,3.91532186116128
U70370_at,3.91498723623631
D38522_at,3.91433898757933
M34376_s_at,3.91366671918743
L04656_at,3.91177666950642
M21642_at,3.91126381094455
M60450_s_at,3.910588381548
X60957_at,3.9102228531557
U45880_at,3.91017493729611
J05459_at,3.90882082230448
D21163_at,3.90750417134449
Y10313_at,3.90666988426321
U06088_at,3.90659322212089
U48705_rna1_s_at,3.90644735818437
D55643_s_at,3.90501139790945
D87953_at,3.90474953616422
U11701_at,3.90424531460607
X74295_at,3.9033988023752
U08191_s_at,3.90321906556617
U33317_rna1_at,3.90312576227178
L17327_at,3.90286287581388
D30715_xpt5_s_at,3.90203246988718
L35035_at,3.90191405044916
U16282_at,3.89884354946026
U18271_cds1_at,3.89531797044722
X52009_s_at,3.89414542664455
D13637_at,3.8938283825643
AF010193_at,3.89320771298471
M16707_rna1_s_at,3.89314248521219
D83780_at,3.89278500724429
Y10262_s_at,3.89221813917569
X65614_at,3.8904175148748
U07563_cds1_at,3.88995394310544
X68487_at,3.88990342812264
Y09858_at,3.88758964850326
U41635_at,3.8875188345358
X67594_at,3.88660089096551
U63455_at,3.88450895466856
U47292_at,3.88362123493951
L40393_at,3.88339360978938
S78693_f_at,3.88274988604629
U26398_at,3.88219701898445
X82324_at,3.88149666995915
X99140_at,3.88120155324052
U30888_at,3.88028854209579
L24470_at,3.87944703998826
M34539_at,3.87943564054426
M11058_at,3.87765115241303
L36645_at,3.87684278356299
X58822_rna1_s_at,3.87431991401138
U79286_at,3.87350785292838
L11702_at,3.87124873894216
J05213_at,3.87010937683362
D87119_at,3.86983605150924
X60486_at,3.86932575351905
M95767_at,3.86913271109606
U92971_at,3.86853380003755
L76528_s_at,3.86730268802934
X02875_s_at,3.86506440981893
X55079_rna1_at,3.86474007771228
J04760_at,3.86311602830977
U13220_at,3.86282247067728
U48405_at,3.86243408595404
U65406_rna4_at,3.86208144175019
Z46632_at,3.86144065184082
L36844_at,3.86091935127769
M62403_s_at,3.86068844047372
D78514_at,3.86068019034979
U37547_at,3.85707695993047
U68385_at,3.85515774459132
M10321_s_at,3.85479784074123
X13255_at,3.85477271838301
M64676_at,3.85445160220687
M63167_at,3.85356393610844
X00695_s_at,3.85235926126582
L10910_at,3.85152984774074
Z22780_at,3.85028430458073
U65932_at,3.85024376978846
U19180_at,3.8490167336633
M60094_rna1_at,3.84746077889528
L14812_at,3.84739984718654
HG732-HT732_at,3.84730000326078
M26061_at,3.84616271855998
Z48804_at,3.84543762095117
Z84721_cds2_at,3.84537483864265
L76200_at,3.84353871237998
D76435_at,3.84311801137099
Z83742_at,3.84231526523786
U80226_s_at,3.84202711220889
U51432_at,3.84023951957803
U49065_at,3.83928337159575
HG3033-HT3194_r_at,3.83804732375403
Z12830_at,3.83738684055627
X04297_at,3.83713984169808
J04056_at,3.83694566081096
Z29481_at,3.83636734136692
K03021_at,3.83620092042639
U71207_at,3.83617103921521
L36983_at,3.83606334073879
L40399_at,3.83569504972738
D86096_cds3_at,3.83332172954206
U41387_at,3.83191908514369
J03068_at,3.83181843344835
L26953_at,3.83063050405474
J03171_at,3.83010944304563
Y10506_at,3.82576841225521
S72024_s_at,3.82463716546204
Z29077_xpt1_at,3.82400578698711
X92368_at,3.82313504891331
D67029_at,3.8223073953296
M14123_xpt3_at,3.8215515650569
U88898_r_at,3.82130134798251
U60521_at,3.82129663476221
HG3432-HT3618_at,3.81909456556347
M23575_f_at,3.81907283373694
M23114_at,3.81894978803874
U10685_at,3.81860106674907
V00536_rna1_at,3.81842889044058
U33822_at,3.81773743696868
D83767_at,3.81726019284368
D78134_at,3.814563767586
X51688_at,3.81454009693485
U28281_at,3.81445890841843
J05158_at,3.81427224165146
HG371-HT26388_s_at,3.81376304329826
M28882_s_at,3.81376236874162
D14497_at,3.81134595516794
X12447_at,3.8106462559484
U27193_at,3.81059033623313
D86985_at,3.80972126094367
U53786_at,3.80845092198161
U09607_at,3.80840242457708
HG742-HT742_at,3.80669326285041
U79295_at,3.80407272612848
U80017_rna2_at,3.80226009550967
L35253_s_at,3.80220166510469
D49394_at,3.80010411708453
U28043_at,3.79843325648873
Z35491_at,3.7971422434544
M13981_at,3.79550938393691
U52969_at,3.79542158758541
U17077_at,3.79529270882121
Y08765_s_at,3.79459310043045
M54914_s_at,3.79354298898407
M31667_f_at,3.79336230038592
