Gene_Name,T_value_AML
X78416_s_at,-0.0284367404821368
Z35402_rna1_s_at,-0.0288768729260694
S65738_at,-0.0293538401946471
X76059_at,-0.0297069430736435
L04953_at,-0.030244279564414
U63842_at,-0.0309845524006307
M15517_cds5_at,-0.0314227822805335
U30610_at,-0.0318472448510839
D90064_at,-0.0319130047827799
U13991_at,-0.0331568163562436
M22430_at,-0.0334609185227015
S83309_s_at,-0.034505186485728
L11369_at,-0.0346024209599017
M31423_s_at,-0.0348183275154262
U11037_at,-0.0351831244468908
S81893_at,-0.0351965620317773
M96843_at,-0.0355270584627847
U94585_at,-0.0357906772985845
U36764_at,-0.0365852812170238
Z80345_rna1_s_at,-0.0366104895573732
HG1827-HT1856_s_at,-0.0380989322922602
L27560_at,-0.041048821095267
U94831_at,-0.0416325453461156
U18018_at,-0.0435423391590547
U45983_at,-0.0443345797508264
M31774_s_at,-0.0444119419964416
X66364_at,-0.044461510538467
U86409_at,-0.0456240971307686
D29805_at,-0.0468368529160368
X56654_at,-0.0482532502243188
HG210-HT210_s_at,-0.049107954679736
X07948_at,-0.0491931408562591
D63135_at,-0.0498258890634271
U28831_at,-0.050384002823935
X12556_at,-0.0522909932503037
M22348_s_at,-0.0525723064045758
D64053_at,-0.0540254620931793
Z29083_at,-0.0572067413340057
Y10505_at,-0.0592640137749045
X95404_at,-0.0596624871550096
U96769_rna1_at,-0.0610638656467899
U66616_at,-0.0611018860951993
D83703_at,-0.0618226823411797
AF005887_at,-0.0628029804378258
X56997_rna1_at,-0.0628128719464965
HG2152-HT2222_at,-0.063806553919048
J04760_at,-0.0642150383747055
S67070_at,-0.0654109437062869
M34677_at,-0.0658683561315117
HG3914-HT4184_s_at,-0.0661280858577924
D83597_at,-0.0667335712259304
L43579_at,-0.0670910726235197
M99063_at,-0.068144093409824
L17327_at,-0.0706156237659612
D14823_at,-0.0711676037046508
X07695_at,-0.0712826759524825
M63904_at,-0.071681795117495
U16031_at,-0.0720494201056824
D50370_at,-0.0724267093027831
X97630_at,-0.0726205026316288
U83171_at,-0.0729365457616273
D16688_s_at,-0.0735313819194364
L22342_at,-0.0744021625591359
U30894_at,-0.0745490145477739
U31903_s_at,-0.0753592598083519
U29615_at,-0.0753699813696165
U96629_rna2_at,-0.0787188679785999
U79301_at,-0.0795094367710697
U10439_at,-0.0801748209688336
D55643_s_at,-0.0813493765563697
X85786_at,-0.082940492965034
D16815_at,-0.083417021468126
D78129_at,-0.0838982317360465
D50840_at,-0.084313381830382
L10374_at,-0.0863219218072611
L20852_at,-0.0879411578272876
X86371_s_at,-0.0887436834919369
L78132_at,-0.0888921262241838
M81778_s_at,-0.0889489045481699
X06825_at,-0.0895104228205662
J00219_s_at,-0.0902303757486208
U47621_at,-0.0907047934790347
M29386_s_at,-0.0919067265352002
M25296_at,-0.0923286359981868
X73079_at,-0.0934955457592389
X70940_s_at,-0.0965110905010321
U34844_at,-0.0972297077701905
D87071_at,-0.0987767486814804
D43638_at,-0.098871739749453
HG1515-HT1515_f_at,-0.0993963335453101
S53911_at,-0.0994945629104941
Y10141_s_at,-0.0996807556813134
X66839_at,-0.0997946933302932
M61916_at,-0.0998927627720197
X81892_at,-0.100721582904293
X16416_at,-0.10086838027158
U29343_at,-0.101621020875478
X91504_at,-0.10187216017097
L07044_at,-0.102125368013202
M55268_at,-0.102420347920928
X60036_at,-0.102452516352356
J04031_at,-0.102929037842143
HG4747-HT5195_at,-0.105224522596691
U43148_at,-0.105432165672202
X75958_at,-0.106344939349402
Z21488_at,-0.10643036590711
M59216_s_at,-0.106491473281679
HG3075-HT3236_s_at,-0.107270368351792
M74826_at,-0.108587643985249
U14747_at,-0.10870463178667
U33203_s_at,-0.109329149128337
U66497_at,-0.109487135666404
S79873_s_at,-0.111750928606486
U06088_at,-0.112260228096925
U12775_at,-0.115512612930638
X95237_at,-0.115764934037375
S81419_at,-0.115969776811053
U12404_at,-0.11677073159511
M57399_at,-0.117451666095775
X76104_at,-0.117518018209888
M60278_at,-0.118516499556102
HG2157-HT2227_at,-0.118568451117091
D13634_at,-0.118889788011961
X99459_at,-0.119470708314773
U73379_at,-0.119671906085707
U23435_s_at,-0.12004467364797
S77410_at,-0.120927874280244
X87237_at,-0.121286705400105
S69370_s_at,-0.121911599804494
L36818_at,-0.122281078694759
X56667_at,-0.122572316252621
M87434_at,-0.122738628604531
J03242_s_at,-0.123819642356582
L76200_at,-0.124382130318821
D31766_at,-0.12447843038193
S62904_s_at,-0.126138873259935
Z72499_at,-0.126978465490432
U40571_at,-0.127421531991164
U47007_at,-0.127594096432186
U22055_at,-0.1302056523771
U16261_at,-0.130341779609686
U03634_at,-0.132056999643012
X58079_at,-0.132707188633057
U37546_s_at,-0.133856890052246
L07919_at,-0.134604110301823
D17525_at,-0.134734482217932
U49973_xpt2_at,-0.139065421785339
AC002450_at,-0.140019639543683
D28588_at,-0.140526362860201
U66406_at,-0.140866366430209
M22638_at,-0.140866759031236
D63813_at,-0.141624073593352
U18467_at,-0.142436712532511
U37529_at,-0.144134459884946
M25164_at,-0.144538249702876
L38487_at,-0.144989834903607
HG4557-HT4962_r_at,-0.145111021399905
M64930_at,-0.145440156224253
D86980_at,-0.146120305471295
D42040_s_at,-0.14737097469911
U17195_at,-0.147939492184275
U18919_at,-0.148346474353925
HG4102-HT4372_at,-0.149045223915429
M30838_at,-0.149850589019348
D38145_at,-0.150114166917307
X69920_s_at,-0.151395602727137
D63878_at,-0.151664159217341
D29958_at,-0.152671949732906
D87073_at,-0.153023089401732
U35246_at,-0.155892951215624
U26174_at,-0.155973730455503
U00921_at,-0.15686310411896
AB003102_at,-0.157844776847851
X66142_s_at,-0.158205243810407
S76756_s_at,-0.158661331708228
X05153_rna1_at,-0.160408883886685
AB004884_at,-0.162741332344535
U64315_s_at,-0.165690931685893
U67368_s_at,-0.165695215576511
Y07512_at,-0.166585046545771
M22403_s_at,-0.168793547054466
U07806_s_at,-0.169063978057928
U52077_s_at,-0.169171073905308
M21984_at,-0.170322038598603
HG4660-HT5073_at,-0.171731321074596
Z25535_at,-0.175300716689397
L27559_s_at,-0.176033245913648
L39874_at,-0.177188389488093
X87344_cds10_r_at,-0.177610641127033
X14894_at,-0.177692730769453
HG3415-HT3598_at,-0.178380920697638
M37721_at,-0.178600001309805
L40157_at,-0.17996687282209
M64595_at,-0.180051277380115
X03100_cds2_at,-0.180109608971898
L25270_at,-0.180280840829794
M96684_at,-0.180591042216123
U83117_at,-0.180747124589337
U92027_at,-0.181209680863967
J03069_rna1_at,-0.18135968138403
X79510_at,-0.182981827906583
X74764_at,-0.184154709759259
D42087_at,-0.186444685230384
X06562_at,-0.187741483473813
M75099_at,-0.187852230854205
U43318_at,-0.187963434296453
S83308_at,-0.188181273053883
U89336_cds1_at,-0.188499222350945
U79267_at,-0.189419156441669
D38047_at,-0.189861136320075
J02963_at,-0.190245304771184
M11437_cds1_at,-0.191204292537573
U82535_at,-0.192928555530784
J00220_cds5_at,-0.194513262747056
D37965_at,-0.195192244444412
J05682_at,-0.195680842402538
Y13115_at,-0.196497995260838
X93996_rna1_at,-0.198159449502355
M65066_at,-0.198983254055797
U76010_at,-0.199098981778363
M33518_at,-0.199459414082269
D43642_at,-0.199802099908783
D86982_at,-0.201292016127001
L40393_at,-0.201501479373932
Y09321_at,-0.203221338773792
U85267_at,-0.203375208019858
D87682_at,-0.203445420780356
D63475_at,-0.203852314306598
HG4011-HT4804_s_at,-0.2040000468736
M21188_at,-0.204186770342523
U43944_at,-0.206294141187257
U10690_f_at,-0.206369563338594
M74002_at,-0.20692419388234
U91932_at,-0.208504394851705
HG4740-HT5187_at,-0.20969159450248
D26443_at,-0.210451494162624
M22995_at,-0.210475840490438
U40152_s_at,-0.213829045805262
U91931_at,-0.214842589801462
U71374_at,-0.215494635851707
U68162_cds1_s_at,-0.217209958440063
U23143_at,-0.217271046041866
X15088_at,-0.217534594309116
X98482_at,-0.217857371532903
J05249_at,-0.218150533584968
M23892_s_at,-0.220110989669737
L19711_at,-0.220538662937487
Z70219_at,-0.220770811764395
Z48481_at,-0.221576309929251
U96629_rna1_at,-0.221709358185103
V00572_at,-0.222334630377434
M32598_at,-0.224581089023599
U26712_at,-0.226010967387484
U79528_s_at,-0.228236881166815
M27093_s_at,-0.229012482133392
HG759-HT759_s_at,-0.229817193745978
U72508_at,-0.229908189953451
U28281_at,-0.230241991617701
X72012_at,-0.230607472935093
X79483_at,-0.231125338004932
U60519_at,-0.231368903909018
U46569_at,-0.231695057793517
D42063_at,-0.231884841698762
L11066_at,-0.232230243272514
Z17240_at,-0.232234773185604
U89336_cds3_at,-0.232699885263012
X74104_at,-0.232924915840704
HG167-HT167_s_at,-0.233521146484569
L27841_at,-0.234235923465051
HG4113-HT4383_s_at,-0.234677027675306
M13981_at,-0.235039239478685
U82306_at,-0.23547288520731
U11287_at,-0.23597327607708
X70944_s_at,-0.236048506513628
L33243_at,-0.236341284230491
M59829_at,-0.23786759785685
D31762_at,-0.238016489028423
D79986_at,-0.239319292925715
X89984_at,-0.240303516026292
U48736_at,-0.243063035911716
U53445_at,-0.244310981931741
X82539_at,-0.246770356958943
D82344_at,-0.246976436467093
Z50022_at,-0.247462937989349
U79300_at,-0.248232239136275
U72511_at,-0.248839806537418
U18914_at,-0.249251712502344
K02054_at,-0.2500086566267
U67674_at,-0.251012874441305
M16707_rna1_s_at,-0.251051886344926
U67369_at,-0.251621100151178
Y13247_at,-0.25273648572909
U10886_at,-0.254023872881447
U43522_at,-0.254165652997729
X56692_at,-0.254203090930108
U68142_at,-0.255712026271638
L36644_at,-0.257206267111919
Y00318_at,-0.257988067611067
Z68129_cds1_at,-0.258606623453077
D25274_at,-0.259427221900969
U73738_at,-0.261443255276354
U57450_at,-0.262173795023698
D42138_at,-0.263307034005028
HG3510-HT3704_at,-0.264248141608468
U14407_at,-0.264375077260341
M17863_s_at,-0.265155220403344
X64177_f_at,-0.265294941469386
Z29505_at,-0.268145296219133
U63743_at,-0.268487847358072
Z83802_at,-0.269897081033826
M77144_rna1_at,-0.270242137793443
L10284_at,-0.270529502619412
L08488_at,-0.270975471839173
X89109_s_at,-0.27671684983836
Z69043_s_at,-0.277206974840472
U09279_at,-0.277271065064392
U25956_at,-0.277967071220063
L41268_f_at,-0.278134630460253
X59065_at,-0.278672193765742
L00389_f_at,-0.279214973260995
HG4194-HT4464_at,-0.28015993339866
X16260_s_at,-0.280280631861644
X00351_f_at,-0.280611140571263
U94586_at,-0.282019499446263
X52003_at,-0.282141865421436
AF015910_at,-0.282265051238288
X74929_s_at,-0.282511315056557
X76342_at,-0.282966556288943
X51630_at,-0.283572958272828
U51478_at,-0.284086840466372
X07876_at,-0.284387781426513
Z35491_at,-0.285270489322253
M31520_rna1_at,-0.285290199264214
X74496_at,-0.286628272410697
U73824_at,-0.286959017281714
Y08302_at,-0.287616474564964
X02958_at,-0.288708745375214
D26361_at,-0.288728502620204
U01824_at,-0.290327653482893
D50922_at,-0.291207106368252
U00952_at,-0.291361614547145
HG1783-HT1803_s_at,-0.291632596607551
U04270_at,-0.29277943798337
L39211_at,-0.292788005072988
U18549_at,-0.293339970438356
U19906_at,-0.293829982503044
J04177_at,-0.295039586393197
HG3703-HT3915_s_at,-0.295172723486332
U12897_at,-0.29553392204551
X62515_s_at,-0.295717255708599
AC002115_cds1_at,-0.297739870361779
X76013_at,-0.298980219780581
M13194_at,-0.29902913897928
D49490_at,-0.299850188951162
M61906_at,-0.299967580827593
HG4716-HT5158_at,-0.300152103249189
D10523_at,-0.300649911211816
M27878_at,-0.300986854297432
U49785_at,-0.301767045796409
U78027_rna3_at,-0.301843249766173
M63603_at,-0.30243977279977
D83780_at,-0.303391766678612
U43747_s_at,-0.304845668595887
U68727_at,-0.305252236185338
D50924_at,-0.305311951554742
D13413_rna1_s_at,-0.305587471880344
AD000092_cds7_s_at,-0.305794473127555
D86640_at,-0.305946209858676
X79781_at,-0.306242878703679
X98266_cds2_at,-0.308439029853968
Y08991_at,-0.308523320497258
X97065_at,-0.309241358360019
M64788_at,-0.310692601227683
D90042_at,-0.311037664498177
Y10512_at,-0.311399686401041
U49973_xpt1_at,-0.312176959539666
U40371_at,-0.31279124418782
HG2139-HT2208_f_at,-0.313062516208105
M88163_at,-0.314877088055734
D31889_at,-0.315177504579714
D86519_at,-0.316223713128818
U85265_at,-0.316818578244943
D32202_at,-0.317256175568858
HG311-HT311_at,-0.317974082741454
M27533_s_at,-0.318569646043989
D86043_s_at,-0.318867679870282
X92896_at,-0.318935577845761
X60382_rna1_at,-0.322148631599944
HG36-HT4101_s_at,-0.324082912141512
X07384_at,-0.325098409066614
HG25930-HT26386_at,-0.325461638501377
X14675_at,-0.325918923167699
U10117_at,-0.326213136696131
D31888_at,-0.327012393823789
M31241_s_at,-0.32729391648076
S79639_at,-0.327299154767677
X59727_at,-0.328272742764286
M32053_at,-0.328587707291101
J04162_at,-0.330835537936484
X89416_at,-0.332853770764897
M88279_at,-0.33581957420856
L38517_at,-0.336602184691053
X82209_at,-0.336958729086674
M26880_at,-0.337354405592268
M64358_at,-0.338227226233299
L15533_rna1_at,-0.338649138119554
M85217_at,-0.33876415593978
U22398_at,-0.339782143212062
U39317_at,-0.33979022268209
Y10518_at,-0.343166678140452
D17716_at,-0.343619437577229
M14123_xpt3_at,-0.344255108893138
D49493_at,-0.344702278987574
D31797_at,-0.345255974916911
AB003177_at,-0.345642552782302
X75304_at,-0.345855806405819
L25444_at,-0.347029980801054
X59303_s_at,-0.347066486547578
M29874_s_at,-0.348509963500402
D14657_at,-0.348768110205002
L20861_at,-0.348846498301436
M35128_at,-0.349161675342748
M26730_s_at,-0.352073178357867
L76517_at,-0.352429383162468
X91141_at,-0.352728703409999
S77582_at,-0.352865668886269
L07077_at,-0.352966564450037
D12763_at,-0.355154504390573
D83407_at,-0.356145408116069
U70064_s_at,-0.357110549852374
X69391_at,-0.357159347940338
X00949_at,-0.357242618254124
M12174_at,-0.3578886663044
U62962_at,-0.358070820058706
U50535_at,-0.358677797269534
X69978_at,-0.362013334364218
X89750_at,-0.362049729293714
D43949_at,-0.362092117698038
M25756_at,-0.363418570943916
U20158_at,-0.365193441301868
Z47727_at,-0.365902663177218
D87467_at,-0.366843413470766
U45328_s_at,-0.372666582252068
U03100_at,-0.373532823705543
HG3076-HT3238_s_at,-0.375323200174186
Z24459_xpt5_at,-0.376106567134072
M96944_at,-0.376346138376772
S72370_at,-0.376828684734281
J00129_at,-0.377514888949764
L31801_at,-0.37904491974899
M37984_rna1_at,-0.37911850661812
HG846-HT846_at,-0.38033185000642
D49387_at,-0.380748858098533
M16961_at,-0.381225671012751
L00205_at,-0.381403216546031
U38175_at,-0.382579661004155
D80004_at,-0.383253104533779
X79984_at,-0.384341210166181
L42354_at,-0.384487985478869
U71601_at,-0.385349131605346
U88898_at,-0.386877619354956
K03218_at,-0.387443707401615
M25280_at,-0.387539577300209
L00972_at,-0.387829638864756
D86958_at,-0.388280478749044
L35251_rna1_at,-0.388883620950276
HG2992-HT5186_at,-0.389364824031761
U17566_at,-0.390437579018589
Z37166_at,-0.391112231696723
U61849_at,-0.394631459677384
U51095_at,-0.397068987055449
U21551_at,-0.397289065063899
U52830_at,-0.399114077041359
U28049_at,-0.400195043086184
X80200_at,-0.401082883995404
U16129_at,-0.402611830120381
L25441_at,-0.402758783631942
U85193_at,-0.403144021863545
U79293_at,-0.404171345043555
X71129_at,-0.405583745575687
M54914_s_at,-0.406053629607784
Z25749_rna1_at,-0.40664071496444
X92762_at,-0.407657334432311
AC002076_cds2_at,-0.409068628904771
X57351_at,-0.409093092970558
U62389_at,-0.409579001719148
S59049_at,-0.410937985052695
L40403_at,-0.411174117229218
X05997_at,-0.413849216773405
U59111_at,-0.415122773199456
M97676_at,-0.416957497128873
HG1139-HT4910_at,-0.416973796015817
HG415-HT415_at,-0.419279409434309
X52947_at,-0.420777059585473
AB000905_at,-0.421345457964731
U81262_at,-0.422443469975135
L11284_at,-0.42290119122115
U72263_s_at,-0.42516943502281
L02426_at,-0.426615317705997
M14123_xpt1_at,-0.430368595806834
M19159_at,-0.432532336869332
X82103_at,-0.432777213447814
X96698_at,-0.43330365065742
U52426_at,-0.433873911498801
U24389_s_at,-0.434358156018108
K03183_f_at,-0.434747172190809
L42621_at,-0.435623784287194
Z48512_at,-0.435782696255027
HG2709-HT2805_at,-0.438200809428991
L14076_at,-0.438381766744858
U81984_at,-0.438889548430898
M64673_at,-0.440823457966907
U79115_s_at,-0.441261051439524
X55330_at,-0.441444038916893
D83260_s_at,-0.444148615702073
AC002477_s_at,-0.446323833699277
M82962_at,-0.446443122963232
Z20656_rna1_s_at,-0.446547705410464
X12453_at,-0.447954687246267
Z70220_at,-0.448741411493847
L25081_at,-0.448799654023611
Y09392_s_at,-0.449859552654091
M91029_cds2_at,-0.450683638481016
U83600_at,-0.451039712849423
V00571_rna1_at,-0.451257951188964
X83928_at,-0.451996296488802
U79256_at,-0.452184252184054
L10343_at,-0.453004558085816
U33147_at,-0.453615544951993
M57471_at,-0.453868849715004
D50925_at,-0.454162488024441
U13680_at,-0.455083842578373
Y07755_at,-0.455132651014386
U88902_cds1_f_at,-0.455244086137031
U47025_s_at,-0.455780356185983
L40386_s_at,-0.456116484884736
AF001359_f_at,-0.456382087705825
Y12711_at,-0.456678165822524
X82153_at,-0.456877807001097
M62303_at,-0.457831802654513
X80878_at,-0.459570445602994
U69140_s_at,-0.460342778449653
L02840_at,-0.460552124867693
U26403_at,-0.463670918759302
Z49878_at,-0.464315973796255
M31525_at,-0.464475960685535
L38503_at,-0.468605575829236
U92458_at,-0.469036245534547
X17059_s_at,-0.469610518627927
U24186_at,-0.469764057744548
D23660_at,-0.470789313297479
HG3897-HT4167_at,-0.471436510998836
X69886_s_at,-0.473316200137971
L02321_at,-0.473469095560859
U43328_at,-0.473658366992496
L13852_at,-0.476813962816149
U93553_at,-0.478170468210683
Y10514_s_at,-0.478470670715953
HG2815-HT4023_s_at,-0.479488307301369
U50078_at,-0.4800409617848
U67932_s_at,-0.480187454206663
X90857_at,-0.48020191757455
X78031_at,-0.480235195324185
M36429_s_at,-0.481302326589767
Z21966_at,-0.482129254975649
L12350_at,-0.48313462243045
X66365_at,-0.483536648884809
X82125_at,-0.483570176042166
U17033_at,-0.486507351859929
X59373_at,-0.487725885463625
J03241_s_at,-0.488745660000992
Z78289_at,-0.489217683749101
X81889_at,-0.48935739172745
Z78285_f_at,-0.490336051040122
U70323_at,-0.491106480471508
U41737_at,-0.491179185384651
L22454_at,-0.4923792521042
K01160_s_at,-0.493342646608562
X61072_at,-0.495013360823077
D87469_at,-0.495190785112412
U03105_at,-0.495940106880735
M95167_at,-0.497266121277026
X91992_at,-0.497814469433044
U31120_rna1_at,-0.498467408202163
U25975_at,-0.499753244312215
M34338_s_at,-0.499837438024692
HG4236-HT4506_f_at,-0.5003596796484
U58090_at,-0.500804323115527
L20965_at,-0.501832163104381
D13900_at,-0.503043898788243
D14520_at,-0.503555168408073
U78095_at,-0.50417058652541
J03171_at,-0.504956276419591
L37936_at,-0.50543205351185
U73338_at,-0.506117406391903
HG1733-HT1748_at,-0.506354554561315
U45880_at,-0.506567514066885
HG3148-HT3324_s_at,-0.508240097329214
AB001106_at,-0.508491382515894
M17219_at,-0.508777225024416
U47677_at,-0.510302941887996
J04058_at,-0.511766677181951
X07619_s_at,-0.512959205747624
U70987_at,-0.513133008438859
L15309_at,-0.513238547459682
M21642_at,-0.514296648501159
U02310_at,-0.515127031137144
HG3638-HT3849_s_at,-0.518374460730221
M16801_at,-0.51931864732836
U79272_at,-0.52071160249608
X00129_at,-0.524544082135191
D29012_at,-0.524569640571973
U46461_at,-0.524620629269665
M64676_at,-0.524914519067449
M37457_at,-0.525230417173251
U67934_at,-0.52592277599751
HG4462-HT4731_at,-0.526011096940294
D86096_cds1_s_at,-0.526478488233744
U22662_at,-0.528035857187691
X60483_at,-0.529797176629628
X06661_at,-0.529892846280476
U68031_at,-0.530507778476015
D12676_at,-0.530916302791146
X74837_at,-0.53333634210371
D30756_at,-0.533356240153046
K03430_at,-0.535160680229481
M32879_s_at,-0.53686641075114
AB000450_at,-0.538497361787526
U35637_s_at,-0.539779431501731
X95525_at,-0.541321790444934
U33849_at,-0.544478190433789
X53777_at,-0.545720235458605
U49869_rna1_at,-0.546058922993671
Y11215_at,-0.546511874332183
U40763_s_at,-0.546550690167976
L38969_at,-0.547315841611594
L32163_at,-0.548457649481161
M24461_at,-0.549326586394004
U33267_at,-0.550271148726432
D16581_at,-0.550601651302807
X78926_at,-0.55195923521204
X92110_at,-0.552977801165782
M83664_at,-0.553353893954187
HG2538-HT2634_at,-0.553559001612337
U96131_at,-0.554392484157694
X74328_rna1_at,-0.555038376606138
U59752_at,-0.555472020425295
U54999_at,-0.555645509103631
J05401_at,-0.55580198176756
L11566_at,-0.557565468816225
U58675_cds2_at,-0.558137196405385
U67191_at,-0.558748627812554
Y10204_at,-0.560384910644113
X89986_s_at,-0.5606330611942
X69950_s_at,-0.560703367717063
U02619_at,-0.560885455287083
L20971_at,-0.561214406393626
M61156_at,-0.562478312657232
AC002045_xpt2_s_at,-0.562543056486726
X82324_at,-0.562558516564647
D28118_at,-0.562924982048424
X03066_at,-0.566279565771099
X68561_at,-0.566355337428401
U61741_at,-0.567665602322736
X14474_at,-0.568898122390308
D50495_at,-0.569440856164583
L19593_at,-0.569543828488195
U60269_cds1_at,-0.570307331974652
J03507_at,-0.570392027219334
HG4724-HT5166_at,-0.571247788937152
Y00083_s_at,-0.571393281149861
U68488_at,-0.572281551655534
U14970_at,-0.572879227113497
U78524_at,-0.573229232375828
X91247_at,-0.575203401801189
S80905_f_at,-0.577555761572081
U31501_at,-0.578730811175815
U23803_at,-0.579003363491808
M55284_at,-0.580210442681099
D63487_at,-0.584824786430346
X55544_at,-0.585847509847151
M27543_at,-0.587630042074407
X00371_rna1_at,-0.588578228214954
X07979_at,-0.588700146748715
X66785_at,-0.590538940772291
M55131_at,-0.591481743928546
L41913_at,-0.594083466545861
X89211_at,-0.594524418099965
U19107_rna1_at,-0.595382575082075
Z48314_s_at,-0.597227941943109
AC002045_xpt1_at,-0.598336847594771
L10378_at,-0.599189255087012
L14565_at,-0.599225622172182
X68994_at,-0.599253445830888
D00408_s_at,-0.599572046528024
U30827_s_at,-0.599632453515335
U24166_at,-0.60272199407339
D86974_at,-0.602934389452635
X51405_at,-0.60310535020444
U45974_at,-0.603280485466651
U87460_at,-0.604554525239839
HG2987-HT3136_s_at,-0.605498393082722
HG4120-HT4392_s_at,-0.606706526611847
D14695_at,-0.60702631887522
D10704_at,-0.607582379946001
M26958_s_at,-0.608115711692912
U79295_at,-0.610663912946428
L38928_at,-0.610805517259675
L19605_at,-0.610890788213357
M20218_at,-0.611353890636649
X58377_at,-0.611450475388917
D21235_at,-0.611835102952798
D87438_at,-0.612834566176052
M14648_at,-0.613147302863965
L11708_at,-0.613565068138015
X97249_at,-0.614224006425226
U69611_at,-0.614406259636027
AB002380_at,-0.614752153684004
U47101_at,-0.615631435341598
M36653_s_at,-0.616336905701353
AB000464_at,-0.617827115886095
K03021_at,-0.618885141027795
M34065_at,-0.618970992745158
X07767_at,-0.619007080538487
D14043_at,-0.620218187196167
Z48570_at,-0.622047640955945
L02326_f_at,-0.623930776015963
X98172_at,-0.624129940684576
L49173_f_at,-0.624270592246555
Z48054_at,-0.624304242419231
U54804_at,-0.625436796331103
D83004_at,-0.625759223404757
M28825_at,-0.627729455673365
L28997_at,-0.627850351572781
HG429-HT429_at,-0.629171569641879
D90359_at,-0.630596283604893
U67156_at,-0.631158667976305
U69546_at,-0.632107139700208
U16799_s_at,-0.632357192294757
M63573_at,-0.632510662556312
D25278_at,-0.633168035363913
M14306_at,-0.633313150150323
X83973_at,-0.636610882275609
J03191_at,-0.637463660670868
M55047_at,-0.637709262223866
M32373_at,-0.638894033582272
X16396_at,-0.638935274482129
HG3884-HT4154_at,-0.638946896786452
L32164_at,-0.639807266562481
HG2383-HT4824_s_at,-0.64159218396068
U74612_at,-0.641794560060339
U28963_at,-0.641926523128162
X99688_at,-0.64366092876503
X78342_at,-0.644661032453134
U44799_s_at,-0.64478603955269
X51688_at,-0.645096638843046
U00930_at,-0.646142583878494
U57629_at,-0.646363415860472
L24804_at,-0.647025086790768
M29550_at,-0.648341632697436
L10333_s_at,-0.652186479661039
D49354_s_at,-0.652207230220492
M11749_at,-0.653723843845948
M32886_at,-0.654404205387043
M11119_at,-0.654761921982523
M86934_at,-0.656125367563285
U79725_at,-0.657317235667096
X06956_at,-0.657381793167103
X63546_at,-0.657688317375887
U65002_at,-0.65787607376755
U18937_at,-0.658251614381767
L25798_at,-0.658969129661305
X62083_s_at,-0.659890781996695
X83368_at,-0.661396158575686
HG4052-HT4322_at,-0.664044413953865
M55671_at,-0.66531367804006
D30758_at,-0.665383699049183
U27109_at,-0.666705443861124
U49742_at,-0.667215267687206
D49488_at,-0.66811981301589
X04201_at,-0.668264055513481
AC000115_cds1_at,-0.668507168840767
L23116_at,-0.669168026524776
L32977_at,-0.670206983532814
X87767_at,-0.674408711120998
U23942_at,-0.674973666025151
M82919_at,-0.675577427565689
M63623_at,-0.678666643932126
X04898_rna1_at,-0.680259663865284
X58723_at,-0.680864705647001
X53414_at,-0.681332060491512
D26070_at,-0.682980338082277
L08096_s_at,-0.68396617747922
HG3578-HT3781_at,-0.684721954838026
M93143_at,-0.686444523221227
HG3369-HT3546_at,-0.686988771128078
D50678_at,-0.687148016373422
M83181_at,-0.688192023468152
U17034_at,-0.689679601977858
M98776_rna1_at,-0.692962995430513
Z16411_s_at,-0.695442296722182
U35407_at,-0.695648742949548
D21853_at,-0.697997025401527
J05252_s_at,-0.698682131426211
U12387_s_at,-0.699786682350268
U73799_at,-0.70023026738995
U09716_s_at,-0.700885002434381
L40366_at,-0.701646415445623
U07559_at,-0.701967098768688
HG3930-HT4200_at,-0.702192966288689
U77129_at,-0.702339203854797
D11428_at,-0.702674103106367
L00354_at,-0.703500354486404
X59834_at,-0.703630945439753
M16342_at,-0.703949189732831
X81895_at,-0.704530404161951
D79989_at,-0.704560340727109
D43772_at,-0.706120906963325
X98330_at,-0.707413318419665
L31584_at,-0.708597811447283
X51466_at,-0.709679037825888
X60708_at,-0.709697397307956
M32879_at,-0.710287162488772
D87457_at,-0.711170901352989
M34539_at,-0.711385661454351
U79290_at,-0.713080141652039
M74587_rna1_s_at,-0.713207424291336
U87593_f_at,-0.713333354139888
L35263_at,-0.714200605067734
M21574_at,-0.715422798020468
X02152_at,-0.715487325646924
U25801_at,-0.716503908505551
D38550_at,-0.716505874846946
D28383_at,-0.717050606507053
U76366_s_at,-0.717154691342423
M64752_at,-0.717581480050913
M55153_at,-0.717906601303738
U90911_at,-0.717937635950944
HG2148-HT2218_f_at,-0.719487257938695
U48436_s_at,-0.719807944384141
S57887_at,-0.721500735891951
M81829_at,-0.721908524556065
U41804_at,-0.722022300877589
D42044_at,-0.722255383506921
U06155_s_at,-0.722320878739522
X04366_at,-0.722465818526133
U85946_at,-0.723634664237698
D49958_at,-0.723829856058853
X56841_at,-0.724040647133831
U64675_at,-0.724806485331889
U83598_s_at,-0.725447718061045
X97675_rna1_at,-0.725489097936987
M62628_s_at,-0.726432257110162
U95740_rna2_at,-0.727812125236759
L25876_at,-0.728323199199997
U09414_at,-0.72835665569526
AF003743_at,-0.731034378231057
HG3437-HT3628_s_at,-0.731653750296555
L41939_at,-0.731857076942228
K02215_at,-0.732193516214202
U63336_at,-0.734041678344718
U51269_at,-0.734544100752918
V00599_s_at,-0.735295158655783
J04111_at,-0.735419862919781
X91220_at,-0.737375245315682
AF001620_at,-0.738240558678003
HG3987-HT4257_at,-0.738904520995832
